user_id,watch_time_hours,avg_session_mins,num_sessions,top_genres,genre_diversity,weekend_watch_ratio,days_since_last_active
USR-1358,48.42,86.7,46,"Action, Thriller",2,0.44,1
USR-1359,34.59,95.6,37,"Action, Thriller",1,0.46,0
USR-1360,10.82,29.2,27,"Comedy, Romance",2,0.33,7
USR-1361,41.99,107.8,39,"Action, Thriller",2,0.46,13
USR-1362,36.21,89.1,18,"Drama, Sci-Fi",2,0.93,1
USR-1363,29.97,144.4,27,"Drama, Sci-Fi",3,0.75,1
USR-1364,5.33,21.1,32,Comedy,1,0.43,3
USR-1365,71.88,45.3,42,"Thriller, Documentary, Horror, Sci-Fi",4,0.53,0
USR-1366,10.91,14.0,23,Comedy,2,0.17,6
USR-1367,26.55,98.5,14,Drama,2,0.85,2
USR-1368,2.12,19.0,6,Documentary,1,0.01,56
USR-1369,56.24,90.4,28,"Action, Thriller",1,0.42,2
USR-1370,53.96,51.0,33,"Romance, Horror, Thriller",3,0.35,0
USR-1371,35.65,132.5,22,"Sci-Fi, Thriller",3,0.64,5
USR-1372,73.28,87.0,44,"Action, Thriller",1,0.31,2
USR-1373,49.51,105.7,41,"Action, Thriller",1,0.4,1
USR-1374,13.92,23.5,29,"Comedy, Romance",1,0.53,9
USR-1375,59.24,65.3,32,"Action, Thriller",3,0.45,6
USR-1376,45.56,121.0,21,"Drama, Sci-Fi",3,0.76,1
USR-1377,41.25,95.8,23,Drama,3,0.73,1
USR-1378,9.98,22.0,38,Animation,2,0.42,7
USR-1379,50.52,50.7,39,"Romance, Sci-Fi, Documentary",3,0.65,1
USR-1380,5.64,27.4,27,"Comedy, Romance",2,0.41,2
USR-1381,12.13,18.4,30,Comedy,1,0.24,4
USR-1382,1.37,23.5,5,Romance,1,0.31,42
USR-1383,19.99,77.7,47,"Action, Comedy, Sci-Fi, Romance",4,0.45,3
USR-1384,5.12,31.5,34,Animation,2,0.27,7
USR-1385,16.89,18.1,21,Animation,1,0.29,4
USR-1386,26.55,42.9,44,"Sci-Fi, Thriller, Action, Horror, Drama",5,0.46,3
USR-1387,39.36,48.5,60,"Horror, Animation, Romance, Action, Drama",5,0.53,0
USR-1388,6.36,20.4,22,Animation,1,0.21,4
USR-1389,5.84,11.2,2,Comedy,1,0.51,53
USR-1390,1.32,14.3,5,Sci-Fi,1,0.23,43
USR-1391,30.43,137.3,23,"Sci-Fi, Thriller",2,0.79,0
USR-1392,50.97,147.6,19,"Drama, Sci-Fi",2,0.89,0
USR-1393,4.45,10.9,7,Drama,1,0.31,51
USR-1394,62.85,94.3,45,"Action, Thriller",2,0.4,0
USR-1395,39.41,120.9,21,"Drama, Sci-Fi",2,0.72,0
USR-1396,37.88,105.2,20,"Sci-Fi, Thriller",3,0.75,11
USR-1397,43.12,137.2,13,"Sci-Fi, Thriller",2,0.65,1
USR-1398,14.66,28.6,25,Animation,1,0.56,3
USR-1399,78.75,49.5,41,"Drama, Thriller, Horror, Documentary",4,0.56,0
USR-1400,59.7,74.5,40,"Action, Thriller",3,0.49,0
USR-1401,9.23,17.4,28,Romance,1,0.43,2
USR-1402,35.01,114.5,18,"Drama, Sci-Fi",3,0.77,2
USR-1403,56.74,102.0,14,"Sci-Fi, Thriller",2,0.66,4
USR-1404,1.21,16.0,4,Comedy,1,0.0,29
USR-1405,40.18,115.5,16,"Sci-Fi, Thriller",3,0.87,2
USR-1406,11.6,25.6,18,Romance,1,0.34,6
USR-1407,69.37,78.4,43,"Action, Thriller",2,0.37,0
USR-1408,33.96,149.2,20,"Sci-Fi, Thriller",3,0.68,0
USR-1409,58.87,90.0,20,"Drama, Sci-Fi",3,0.94,0
USR-1410,10.76,18.9,33,"Comedy, Romance",1,0.26,9
USR-1411,45.04,109.2,10,"Sci-Fi, Thriller",2,0.76,4
USR-1412,8.61,25.3,30,Comedy,2,0.46,16
USR-1413,42.62,144.7,14,Drama,2,0.74,4
USR-1414,3.18,21.6,5,Action,1,0.18,27
USR-1415,43.16,61.8,37,"Comedy, Romance, Animation",3,0.57,3
USR-1416,52.08,144.5,8,Drama,2,0.82,3
USR-1417,8.54,18.4,30,Comedy,1,0.31,1
USR-1418,2.17,19.1,27,Romance,1,0.51,6
USR-1419,54.42,86.8,43,"Action, Thriller",2,0.56,3
USR-1420,11.12,40.1,31,Comedy,1,0.27,7
USR-1421,9.31,25.5,26,"Comedy, Romance",1,0.36,6
USR-1422,47.05,50.2,51,"Comedy, Animation, Romance, Horror, Drama",5,0.67,8
USR-1423,10.49,17.1,20,Romance,1,0.4,18
USR-1424,44.73,85.9,26,"Action, Thriller",2,0.4,1
USR-1425,14.5,26.4,20,"Comedy, Romance",1,0.31,1
USR-1426,56.18,65.8,44,"Comedy, Thriller, Romance, Animation",4,0.36,0
USR-1427,33.49,112.9,24,"Drama, Sci-Fi",3,0.83,2
USR-1428,18.08,25.7,21,Animation,2,0.3,3
USR-1429,39.96,93.3,35,"Action, Thriller",2,0.5,7
USR-1430,29.18,99.1,25,Drama,2,0.8,0
USR-1431,39.67,73.8,36,"Action, Thriller",1,0.66,11
USR-1432,11.94,19.1,36,Comedy,1,0.54,7
USR-1433,5.18,28.7,36,Romance,1,0.3,3
USR-1434,40.1,106.2,18,"Sci-Fi, Thriller",3,0.83,1
USR-1435,38.82,119.5,18,"Drama, Sci-Fi",2,0.74,6
USR-1436,16.99,17.4,30,Romance,1,0.52,5
USR-1437,4.41,21.2,2,Horror,1,0.35,53
USR-1438,27.0,126.3,18,"Drama, Sci-Fi",2,0.81,2
USR-1439,59.3,81.0,44,"Action, Thriller",2,0.7,11
USR-1440,60.97,73.9,37,"Action, Thriller",2,0.35,10
USR-1441,67.55,77.6,49,"Horror, Animation, Thriller, Sci-Fi, Drama",5,0.37,1
USR-1442,44.98,55.5,55,"Documentary, Comedy, Thriller, Sci-Fi",4,0.42,0
USR-1443,54.88,94.2,50,"Action, Thriller",2,0.57,5
USR-1444,60.7,85.0,38,"Action, Thriller",3,0.57,3
USR-1445,51.67,106.9,34,"Action, Thriller",2,0.44,9
USR-1446,13.57,15.6,31,Animation,1,0.43,5
USR-1447,47.96,78.7,27,"Action, Thriller",2,0.31,0
USR-1448,60.12,119.8,51,"Action, Thriller",3,0.36,1
USR-1449,58.88,100.7,21,"Sci-Fi, Thriller",3,0.7,0
USR-1450,0.19,21.6,4,Documentary,1,0.1,29
USR-1451,28.13,114.2,22,"Drama, Sci-Fi",2,0.74,3
USR-1452,48.32,122.4,15,"Drama, Sci-Fi",3,0.93,11
USR-1453,66.04,73.6,28,"Action, Thriller",1,0.32,5
USR-1454,60.3,56.7,37,"Thriller, Comedy, Drama, Animation",4,0.47,3
USR-1455,45.76,100.3,27,"Action, Thriller",3,0.26,4
USR-1456,16.84,26.4,27,Romance,1,0.31,6
USR-1457,14.0,13.1,25,Romance,2,0.36,4
USR-1458,12.71,24.0,32,Comedy,1,0.33,1
USR-1459,57.68,99.8,16,"Sci-Fi, Thriller",3,0.68,3
USR-1460,10.42,18.7,31,Animation,1,0.37,0
USR-1461,11.31,24.1,42,Animation,1,0.44,5
USR-1462,60.45,66.2,46,"Romance, Comedy, Action, Sci-Fi",4,0.42,0
USR-1463,15.53,37.6,33,"Comedy, Romance",1,0.16,4
USR-1464,42.1,80.7,46,"Romance, Thriller, Documentary, Drama",4,0.41,0
USR-1465,37.02,107.7,12,Drama,3,0.8,7
USR-1466,60.12,103.0,31,"Action, Thriller",3,0.4,0
USR-1467,16.43,17.5,25,"Comedy, Romance",1,0.45,0
USR-1468,55.38,40.0,36,"Horror, Sci-Fi, Romance, Drama",4,0.37,5
USR-1469,67.66,104.2,25,"Action, Thriller",1,0.58,2
USR-1470,10.28,35.1,20,Romance,2,0.25,12
USR-1471,53.99,83.1,30,"Action, Thriller",2,0.4,0
USR-1472,41.85,93.2,19,"Sci-Fi, Thriller",2,0.82,0
USR-1473,30.06,143.1,29,"Drama, Sci-Fi",3,0.83,0
USR-1474,8.43,12.4,31,"Comedy, Romance",2,0.41,3
USR-1475,12.77,15.6,28,Romance,1,0.25,7
USR-1476,4.63,16.1,6,Horror,1,0.0,28
USR-1477,13.53,31.6,31,Romance,1,0.57,0
USR-1478,68.66,102.3,32,"Action, Thriller",1,0.41,1
USR-1479,74.83,83.3,25,"Action, Thriller",2,0.55,7
USR-1480,15.08,14.0,32,"Comedy, Romance",2,0.23,1
USR-1481,16.52,25.2,37,"Comedy, Romance",2,0.3,17
USR-1482,9.44,16.6,17,Comedy,1,0.4,4
USR-1483,3.91,16.0,2,Thriller,1,0.12,36
USR-1484,65.84,77.2,54,"Sci-Fi, Romance, Drama, Thriller",4,0.78,3
USR-1485,3.56,7.7,3,Action,1,0.28,32
USR-1486,44.65,96.9,14,"Drama, Sci-Fi",3,0.74,5
USR-1487,33.83,145.8,16,Drama,3,0.93,1
USR-1488,8.63,17.4,32,"Comedy, Romance",1,0.38,21
USR-1489,46.81,139.6,20,"Drama, Sci-Fi",3,0.94,5
USR-1490,3.84,15.7,6,Thriller,1,0.31,50
USR-1491,62.68,74.8,23,"Action, Thriller",3,0.48,0
USR-1492,10.11,17.4,16,Romance,1,0.34,3
USR-1493,41.82,125.9,21,"Drama, Sci-Fi",3,0.78,2
USR-1494,47.42,39.8,38,"Horror, Comedy, Romance, Thriller",4,0.52,0
USR-1495,61.03,92.2,57,"Horror, Animation, Action",3,0.51,0
USR-1496,12.99,23.8,20,Romance,1,0.38,0
USR-1497,41.26,116.4,20,"Sci-Fi, Thriller",2,0.82,2
USR-1498,5.94,14.6,6,Sci-Fi,1,0.31,35
USR-1499,2.63,14.2,3,Documentary,1,0.36,40
USR-1500,63.96,120.3,39,"Action, Thriller",2,0.47,1
USR-1501,50.98,95.8,31,"Action, Thriller",2,0.4,0
USR-1502,4.83,23.2,4,Horror,1,0.19,36
USR-1503,10.51,13.8,23,Animation,1,0.21,2
USR-1504,57.65,98.7,37,"Action, Thriller",1,0.51,8
USR-1505,36.9,60.3,55,"Romance, Comedy, Animation, Action",4,0.61,0
USR-1506,18.24,28.3,26,Animation,1,0.15,1
USR-1507,12.18,29.5,36,Animation,1,0.37,37
USR-1508,15.36,26.8,36,Romance,1,0.31,0
USR-1509,1.85,14.2,6,Documentary,1,0.23,26
USR-1510,66.13,114.1,30,"Action, Thriller",2,0.43,2
USR-1511,61.19,94.9,22,"Action, Thriller",2,0.5,6
USR-1512,6.52,20.8,29,Romance,1,0.46,3
USR-1513,17.02,32.5,30,Romance,1,0.41,1
USR-1514,38.9,101.0,8,"Sci-Fi, Thriller",3,0.79,4
USR-1515,9.89,36.4,40,"Comedy, Romance",1,0.49,8
USR-1516,15.43,22.4,24,"Comedy, Romance",1,0.3,4
USR-1517,23.61,58.2,42,"Thriller, Sci-Fi, Romance, Action",4,0.44,1
USR-1518,8.89,15.9,34,Comedy,1,0.35,10
USR-1519,46.44,93.4,34,"Action, Thriller",2,0.47,0
USR-1520,4.5,22.4,1,Comedy,1,0.24,42
USR-1521,41.62,85.8,32,"Action, Thriller",1,0.48,0
USR-1522,33.3,140.7,19,"Drama, Sci-Fi",2,0.73,0
USR-1523,2.22,20.6,3,Drama,1,0.08,30
USR-1524,52.35,74.0,33,"Action, Thriller",1,0.35,3
USR-1525,74.79,72.9,46,"Action, Documentary, Romance, Comedy",4,0.57,2
USR-1526,36.11,58.5,44,"Drama, Animation, Sci-Fi, Romance, Comedy",5,0.39,0
USR-1527,41.44,64.8,36,"Documentary, Thriller, Romance",3,0.68,5
USR-1528,17.59,27.0,22,Comedy,2,0.26,10
USR-1529,1.13,20.3,6,Comedy,1,0.12,52
USR-1530,67.98,63.1,42,"Action, Thriller, Horror",3,0.38,3
USR-1531,11.3,25.9,25,"Comedy, Romance",2,0.46,3
USR-1532,39.4,87.5,8,"Drama, Sci-Fi",2,0.74,3
USR-1533,30.21,116.5,21,"Drama, Sci-Fi",2,0.77,15
USR-1534,2.58,17.6,6,Animation,1,0.33,38
USR-1535,12.99,25.3,26,Comedy,1,0.3,2
USR-1536,17.44,25.3,29,Romance,2,0.37,9
USR-1537,33.55,135.9,16,"Sci-Fi, Thriller",2,0.98,2
USR-1538,24.49,123.1,15,Drama,2,0.72,2
USR-1539,37.24,111.1,21,"Sci-Fi, Thriller",2,0.85,0
USR-1540,15.32,18.3,31,"Comedy, Romance",1,0.38,6
USR-1541,64.03,81.2,43,"Action, Thriller",2,0.49,1
USR-1542,3.85,15.8,5,Sci-Fi,1,0.09,24
USR-1543,8.99,32.1,31,Animation,1,0.33,0
USR-1544,57.19,73.1,20,"Action, Thriller",3,0.56,0
USR-1545,1.23,20.2,7,Horror,1,0.36,54
USR-1546,49.14,86.0,29,"Action, Thriller",3,0.38,0
USR-1547,15.77,25.5,26,Comedy,1,0.28,4
USR-1548,6.54,37.8,31,Romance,2,0.23,5
USR-1549,73.62,94.0,36,"Action, Thriller",1,0.47,2
USR-1550,8.49,19.1,27,Animation,2,0.39,0
USR-1551,35.53,121.4,16,"Drama, Sci-Fi",3,0.73,2
USR-1552,0.1,17.7,4,Drama,1,0.27,46
USR-1553,17.78,15.0,30,Comedy,2,0.35,9
USR-1554,32.72,114.0,28,Drama,3,0.94,0
USR-1555,35.79,45.4,49,"Thriller, Comedy, Horror",3,0.33,1
USR-1556,43.83,71.8,59,"Drama, Sci-Fi, Animation",3,0.55,3
USR-1557,52.02,52.5,57,"Documentary, Comedy, Sci-Fi",3,0.64,3
USR-1558,10.59,32.3,28,"Comedy, Romance",1,0.4,15
USR-1559,11.11,17.2,29,Comedy,1,0.19,2
USR-1560,3.56,13.0,3,Drama,1,0.29,45
USR-1561,7.99,27.2,33,Comedy,1,0.26,0
USR-1562,11.53,27.9,30,"Comedy, Romance",1,0.34,5
USR-1563,39.37,129.1,11,"Sci-Fi, Thriller",2,0.7,1
USR-1564,55.64,38.5,52,"Action, Documentary, Comedy, Romance",4,0.43,0
USR-1565,9.85,23.9,21,Comedy,1,0.5,1
USR-1566,2.58,9.7,4,Romance,1,0.02,21
USR-1567,7.11,10.1,21,"Comedy, Romance",1,0.46,2
USR-1568,58.96,98.3,23,"Action, Thriller",2,0.48,2
USR-1569,47.86,118.7,21,"Sci-Fi, Thriller",3,0.77,8
USR-1570,36.38,123.6,3,Drama,2,0.76,1
USR-1571,57.33,86.5,35,"Action, Thriller",3,0.34,0
USR-1572,3.42,18.3,3,Documentary,1,0.0,37
USR-1573,7.34,36.1,27,Animation,2,0.28,0
USR-1574,26.5,131.8,12,Drama,3,0.82,5
USR-1575,55.09,81.7,56,"Thriller, Action, Animation",3,0.48,4
USR-1576,10.1,21.1,39,"Comedy, Romance",2,0.34,27
USR-1577,42.58,139.6,25,"Sci-Fi, Thriller",2,0.89,0
USR-1578,41.93,117.1,19,"Sci-Fi, Thriller",2,0.81,6
USR-1579,44.98,82.1,41,"Horror, Thriller, Animation, Sci-Fi",4,0.53,3
USR-1580,13.7,27.6,26,"Comedy, Romance",1,0.4,12
USR-1581,76.22,94.9,30,"Action, Thriller",3,0.4,1
USR-1582,11.68,23.0,31,Comedy,1,0.4,1
USR-1583,72.25,89.2,42,"Action, Thriller",2,0.47,3
USR-1584,58.7,110.0,16,Drama,2,0.86,1
USR-1585,12.75,15.8,34,Comedy,1,0.42,7
USR-1586,53.78,70.0,27,"Action, Thriller",1,0.49,0
USR-1587,48.72,69.5,28,"Action, Thriller",2,0.64,3
USR-1588,55.64,87.0,36,"Action, Thriller",3,0.45,1
USR-1589,8.79,22.2,26,Animation,2,0.31,10
USR-1590,11.96,21.6,33,Romance,1,0.47,3
USR-1591,44.07,85.0,21,"Action, Thriller",2,0.42,0
USR-1592,15.63,27.4,27,"Comedy, Romance",2,0.27,10
USR-1593,9.9,31.1,28,Animation,1,0.33,0
USR-1594,0.5,21.6,5,Horror,1,0.21,56
USR-1595,4.51,13.5,6,Documentary,1,0.34,20
USR-1596,50.76,65.6,52,"Thriller, Documentary, Drama",3,0.35,1
USR-1597,57.79,81.8,47,"Action, Thriller",1,0.39,2
USR-1598,12.28,20.9,33,Comedy,1,0.56,7
USR-1599,70.95,81.2,28,"Action, Thriller",3,0.46,6
USR-1600,70.96,76.7,50,"Action, Thriller",2,0.38,1
USR-1601,12.95,23.5,21,"Comedy, Romance",2,0.18,36
USR-1602,55.13,72.5,26,"Action, Thriller",3,0.5,2
USR-1603,18.64,32.5,24,Romance,1,0.33,29
USR-1604,14.42,23.3,19,Comedy,1,0.39,0
USR-1605,19.8,25.9,26,Comedy,1,0.24,5
USR-1606,46.27,87.7,31,"Action, Thriller",3,0.44,0
USR-1607,13.52,28.4,23,Romance,2,0.5,7
USR-1608,36.95,82.6,54,"Comedy, Sci-Fi, Romance",3,0.37,2
USR-1609,48.49,69.3,34,"Action, Thriller",2,0.32,9
USR-1610,10.93,27.1,14,Comedy,1,0.34,4
USR-1611,35.32,154.3,21,"Drama, Sci-Fi",3,0.72,3
USR-1612,38.66,108.0,36,"Action, Thriller",2,0.51,1
USR-1613,52.49,33.9,56,"Horror, Romance, Drama, Documentary, Thriller",5,0.6,0
USR-1614,25.15,24.2,26,Comedy,2,0.36,9
USR-1615,29.19,109.4,26,"Drama, Sci-Fi",3,0.71,2
USR-1616,55.61,100.4,31,"Action, Thriller",2,0.54,12
USR-1617,10.5,22.1,24,Animation,1,0.35,32
USR-1618,46.67,56.6,47,"Thriller, Action, Romance, Comedy",4,0.63,1
USR-1619,51.32,80.7,30,"Action, Thriller",2,0.28,0
USR-1620,4.09,31.0,4,Sci-Fi,1,0.21,34
USR-1621,51.35,99.7,48,"Action, Thriller",1,0.53,1
USR-1622,12.52,22.7,22,Animation,1,0.29,8
USR-1623,34.14,103.7,28,"Sci-Fi, Thriller",3,0.74,0
USR-1624,15.55,23.3,28,Animation,1,0.35,12
USR-1625,12.89,16.1,36,"Comedy, Romance",2,0.26,0
USR-1626,25.9,128.1,20,"Action, Thriller",3,0.4,0
USR-1627,7.28,23.0,26,Romance,2,0.39,0
USR-1628,55.98,54.9,54,"Horror, Sci-Fi, Thriller, Documentary",4,0.47,0
USR-1629,55.31,57.1,34,"Drama, Action, Thriller, Horror",4,0.57,1
USR-1630,40.13,137.3,11,"Sci-Fi, Thriller",3,1.0,13
USR-1631,41.74,149.9,16,Drama,2,0.79,1
USR-1632,37.36,105.3,21,"Drama, Sci-Fi",3,0.79,0
USR-1633,83.96,112.8,25,"Action, Thriller",2,0.47,4
USR-1634,4.49,20.2,31,"Comedy, Romance",1,0.37,3
USR-1635,8.2,25.7,28,"Comedy, Romance",1,0.21,1
USR-1636,61.31,99.9,20,"Action, Thriller",2,0.45,0
USR-1637,42.98,118.7,34,Drama,2,0.83,0
USR-1638,46.84,81.5,57,"Thriller, Documentary, Romance, Animation",4,0.51,6
USR-1639,30.22,113.9,22,"Drama, Sci-Fi",2,0.79,0
USR-1640,0.1,14.5,7,Documentary,1,0.41,53
USR-1641,10.51,17.5,17,Comedy,1,0.4,2
USR-1642,47.98,115.6,25,"Drama, Sci-Fi",2,0.73,1
USR-1643,8.04,23.3,39,"Comedy, Romance",1,0.36,18
USR-1644,7.19,30.3,37,Romance,1,0.28,9
USR-1645,41.14,79.9,25,"Action, Thriller",2,0.38,4
USR-1646,24.74,88.2,50,"Documentary, Comedy, Sci-Fi, Animation",4,0.59,1
USR-1647,41.04,45.4,36,"Documentary, Thriller, Romance, Animation",4,0.45,2
USR-1648,35.19,92.6,39,"Action, Thriller",2,0.4,0
USR-1649,22.96,141.1,18,Drama,2,0.78,8
USR-1650,12.94,28.2,22,Comedy,2,0.34,1
USR-1651,17.85,14.4,26,"Comedy, Romance",1,0.42,0
USR-1652,65.48,99.1,38,"Action, Thriller",1,0.15,0
USR-1653,18.67,26.8,18,Animation,1,0.5,7
USR-1654,20.21,25.6,37,Animation,1,0.53,5
USR-1655,11.72,29.4,26,Romance,1,0.25,16
USR-1656,12.84,28.6,21,"Comedy, Romance",1,0.49,1
USR-1657,44.24,84.2,21,"Action, Thriller",2,0.24,2
USR-1658,47.13,106.7,47,"Action, Thriller",3,0.52,5
USR-1659,40.7,71.0,22,"Drama, Sci-Fi",2,0.83,2
USR-1660,60.93,71.9,49,"Drama, Action, Thriller",3,0.46,3
USR-1661,10.31,19.6,38,Romance,1,0.11,10
USR-1662,14.58,29.2,33,Comedy,1,0.39,5
USR-1663,55.84,90.1,30,"Action, Thriller",2,0.46,1
USR-1664,51.3,95.5,34,"Action, Thriller",2,0.53,2
USR-1665,13.13,25.6,31,"Comedy, Romance",2,0.49,4
USR-1666,48.55,83.0,35,"Romance, Drama, Sci-Fi",3,0.57,1
USR-1667,15.37,17.1,28,Comedy,2,0.34,0
USR-1668,4.85,20.2,3,Action,1,0.0,55
USR-1669,4.62,12.5,4,Comedy,1,0.28,37
USR-1670,16.38,24.9,27,Romance,2,0.35,1
USR-1671,68.12,87.8,32,"Action, Thriller",2,0.37,0
USR-1672,59.43,80.8,22,"Drama, Action, Comedy, Romance, Animation",5,0.47,0
USR-1673,16.22,26.2,32,Romance,1,0.35,11
USR-1674,34.48,105.6,40,"Action, Thriller",2,0.33,1
USR-1675,20.7,118.3,29,"Sci-Fi, Thriller",2,0.85,0
USR-1676,67.93,92.7,48,"Action, Thriller",1,0.28,4
USR-1677,45.74,110.1,23,"Drama, Sci-Fi",2,0.82,0
USR-1678,11.41,19.2,20,"Comedy, Romance",1,0.29,4
USR-1679,30.42,52.3,35,"Drama, Romance, Documentary, Animation, Action",5,0.39,2
USR-1680,4.48,22.0,6,Action,1,0.32,34
USR-1681,12.29,112.1,12,"Drama, Sci-Fi",2,0.64,2
USR-1682,10.39,7.0,23,Comedy,1,0.3,14
USR-1683,17.6,24.5,26,Comedy,1,0.31,0
USR-1684,61.26,80.8,32,"Action, Thriller",2,0.45,1
USR-1685,13.05,16.3,22,Comedy,2,0.27,15
USR-1686,51.72,87.3,19,"Drama, Sci-Fi",2,0.78,2
USR-1687,40.71,70.6,56,"Drama, Animation, Action",3,0.51,5
USR-1688,4.54,15.6,6,Drama,1,0.28,59
USR-1689,2.71,22.6,3,Thriller,1,0.5,52
USR-1690,9.41,30.1,28,Animation,1,0.3,6
USR-1691,1.29,25.1,5,Sci-Fi,1,0.36,46
USR-1692,32.21,101.7,30,"Action, Thriller, Documentary, Comedy",4,0.61,1
USR-1693,9.31,33.2,12,Animation,1,0.31,1
USR-1694,5.9,33.5,33,Romance,2,0.12,8
USR-1695,62.25,58.1,55,"Comedy, Romance, Drama, Action, Documentary",5,0.63,3
USR-1696,3.82,28.8,16,"Comedy, Romance",2,0.27,8
USR-1697,64.11,78.2,46,"Action, Thriller",2,0.49,0
USR-1698,52.12,42.5,34,"Romance, Drama, Sci-Fi",3,0.55,4
USR-1699,16.5,20.6,27,Comedy,1,0.32,8
USR-1700,15.16,28.1,35,Animation,1,0.15,4
USR-1701,44.73,96.0,23,"Action, Thriller",2,0.47,2
USR-1702,20.13,23.5,29,Animation,1,0.35,13
USR-1703,13.85,18.0,27,Animation,1,0.55,3
USR-1704,16.41,31.2,29,Comedy,2,0.39,7
USR-1705,52.34,65.3,30,"Action, Thriller",3,0.54,7
USR-1706,16.69,21.9,39,Animation,1,0.38,4
USR-1707,31.09,75.3,56,"Sci-Fi, Thriller, Animation, Documentary, Comedy",5,0.48,0
USR-1708,50.55,88.1,27,"Action, Thriller",2,0.42,4
USR-1709,31.27,117.7,14,"Sci-Fi, Thriller",2,0.83,3
USR-1710,5.34,21.3,3,Drama,1,0.24,48
USR-1711,54.09,91.2,55,"Action, Thriller",2,0.49,1
USR-1712,9.6,14.0,33,Romance,1,0.15,5
USR-1713,52.08,95.4,30,"Action, Thriller",3,0.38,3
USR-1714,58.63,61.6,51,"Animation, Thriller, Drama, Sci-Fi",4,0.59,0
USR-1715,38.78,67.6,36,"Thriller, Animation, Drama, Romance",4,0.5,0
USR-1716,48.57,74.9,41,"Action, Thriller",2,0.46,3
USR-1717,14.64,33.3,19,Comedy,1,0.33,0
USR-1718,48.73,66.9,50,"Romance, Animation, Documentary, Drama",4,0.48,0
USR-1719,13.24,26.3,26,Romance,1,0.53,2
USR-1720,56.11,78.2,38,"Horror, Comedy, Action, Thriller",4,0.58,0
USR-1721,10.86,28.2,30,Romance,1,0.56,8
USR-1722,60.95,117.2,22,"Sci-Fi, Thriller",2,0.79,0
USR-1723,20.74,63.7,56,"Romance, Drama, Comedy",3,0.43,3
USR-1724,44.38,78.4,18,"Action, Thriller",1,0.47,1
USR-1725,62.08,67.8,40,"Documentary, Thriller, Comedy",3,0.45,4
USR-1726,15.85,27.1,28,Romance,1,0.39,0
USR-1727,68.52,114.0,42,"Action, Thriller",1,0.58,1
USR-1728,60.75,100.0,30,"Action, Thriller",3,0.34,2
USR-1729,36.26,54.8,51,"Animation, Drama, Romance",3,0.63,4
USR-1730,19.31,27.5,35,Romance,1,0.33,12
USR-1731,8.27,32.5,27,Comedy,1,0.59,4
USR-1732,1.68,26.5,5,Romance,1,0.19,26
USR-1733,7.61,28.6,34,Animation,2,0.12,12
USR-1734,64.08,79.1,41,"Action, Thriller",2,0.36,1
USR-1735,2.01,11.2,3,Animation,1,0.2,48
USR-1736,12.2,31.5,30,Animation,1,0.25,6
USR-1737,45.21,110.1,23,"Sci-Fi, Thriller",3,0.67,0
USR-1738,41.12,94.6,34,"Action, Thriller",2,0.48,0
USR-1739,15.74,38.0,23,"Comedy, Romance",1,0.44,2
USR-1740,13.82,29.6,27,Animation,1,0.59,0
USR-1741,4.06,17.7,4,Animation,1,0.1,23
USR-1742,5.0,14.1,3,Horror,1,0.23,55
USR-1743,10.25,29.1,30,Romance,1,0.5,9
USR-1744,45.2,75.3,22,"Action, Sci-Fi, Romance, Drama",4,0.51,2
USR-1745,2.48,28.3,6,Sci-Fi,1,0.43,37
USR-1746,53.05,77.9,47,"Action, Thriller",3,0.56,0
USR-1747,2.09,28.2,5,Action,1,0.35,31
USR-1748,44.66,97.5,24,"Sci-Fi, Thriller",2,0.97,0
USR-1749,62.93,93.5,32,"Action, Thriller",3,0.46,0
USR-1750,33.71,91.2,15,Drama,3,0.96,1
USR-1751,12.53,31.2,29,Comedy,1,0.33,1
USR-1752,11.93,18.6,31,Romance,1,0.18,0
USR-1753,47.57,85.5,15,"Drama, Sci-Fi",3,0.9,4
USR-1754,11.02,27.7,24,"Comedy, Romance",2,0.23,5
USR-1755,43.72,74.2,22,"Action, Thriller",1,0.49,3
USR-1756,7.75,24.2,29,Animation,1,0.49,4
USR-1757,80.36,52.6,32,"Drama, Documentary, Animation, Romance, Thriller",5,0.38,1
USR-1758,7.86,23.3,25,Comedy,1,0.28,4
USR-1759,55.5,93.4,38,"Action, Thriller",1,0.29,4
USR-1760,2.47,22.2,4,Romance,1,0.24,38
USR-1761,3.0,15.4,3,Action,1,0.17,39
USR-1762,11.65,24.4,32,"Comedy, Romance",2,0.16,6
USR-1763,18.53,19.4,26,Romance,1,0.3,6
USR-1764,6.59,29.0,25,"Comedy, Romance",1,0.35,12
USR-1765,14.03,15.5,31,"Comedy, Romance",1,0.41,2
USR-1766,4.77,27.7,27,"Comedy, Romance",2,0.34,0
USR-1767,11.64,23.1,24,Animation,2,0.28,8
USR-1768,10.67,21.4,25,Romance,1,0.32,4
USR-1769,30.55,47.9,48,"Drama, Romance, Action, Thriller",4,0.45,2
USR-1770,9.72,21.2,37,Comedy,1,0.32,3
USR-1771,40.2,135.1,23,"Sci-Fi, Thriller",2,0.84,0
USR-1772,35.91,139.4,22,"Sci-Fi, Thriller",3,0.93,1
USR-1773,63.39,133.8,22,"Sci-Fi, Thriller",3,0.79,0
USR-1774,49.5,123.3,21,Drama,2,0.94,2
USR-1775,26.97,96.4,34,"Action, Thriller",2,0.42,13
USR-1776,58.5,90.4,34,"Action, Thriller",2,0.5,0
